('Total Revenue', '281,724,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         954620 function calls (927560 primitive calls) in 4.112 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 unix_events.py:495(_UnixReadPipeTransport)
        8    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:212(DOMEntityResolver)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 __meta__.py:143(_get_canonical)
        1    0.000    0.000    0.000    0.000 log.py:21(LogEntryAdded)
        1    0.000    0.000    0.000    0.000 __init__.py:1337(Manager)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.000    0.000 exceptions.py:131(UnexpectedAlertPresentException)
        1    0.000    0.000    0.000    0.000 _abnf.py:412(continuous_frame)
        1    0.000    0.000    0.000    0.000 _local.py:245(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 storage.py:277(GetCookiesResult)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        5    0.000    0.000    0.000    0.000 url.py:121(request_uri)
        1    0.000    0.000    0.000    0.000 file_detector.py:27(FileDetector)
        9    0.000    0.000    0.000    0.000 connection.py:341(is_closed)
        1    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 adapters.py:137(BaseAdapter)
        5    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 weakref.py:289(update)
        1    0.000    0.000    0.000    0.000 threading.py:620(set)
        1    0.000    0.000    0.000    0.000 cookies.py:444(BaseCookie)
        1    0.000    0.000    0.000    0.000 taskgroups.py:12(TaskGroup)
        2    0.000    0.000    0.000    0.000 version.py:96(__ge__)
        1    0.000    0.000    0.000    0.000 options.py:22(_SafariOptionsDescriptor)
        2    0.000    0.000    0.000    0.000 hooks.py:22(dispatch_hook)
        1    0.000    0.000    0.000    0.000 websocket_connection.py:30(WebSocketConnection)
        2    0.000    0.000    0.000    0.000 connection.py:355(proxy_is_forwarding)
        1    0.000    0.000    0.000    0.000 random.py:225(__init_subclass__)
        1    0.000    0.000    0.000    0.000 __init__.py:662(Context)
        1    0.000    0.000    0.000    0.000 _collections.py:63(RecentlyUsedContainer)
        6    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _app.py:48(DispatcherBase)
        1    0.000    0.000    0.000    0.000 alert.py:23(Alert)
        1    0.000    0.000    0.000    0.000 wheel_actions.py:24(WheelActions)
       12    0.000    0.000    0.000    0.000 version.py:471(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 options.py:470(ArgOptions)
        4    0.000    0.000    0.000    0.000 client.py:1342(<genexpr>)
        2    0.000    0.000    0.000    0.000 typing.py:410(_tp_cache)
        1    0.000    0.000    0.000    0.000 NodeFilter.py:4(NodeFilter)
        1    0.000    0.000    0.000    0.000 glob.py:8(Translator)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        2    0.000    0.000    0.000    0.000 adapters.py:304(cert_verify)
        1    0.000    0.000    0.000    0.000 wheel_input.py:52(WheelInput)
        3    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        6    0.000    0.000    0.000    0.000 unix_events.py:891(__init_subclass__)
        1    0.000    0.000    0.003    0.003 script_key.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1497(IPv4Network)
       17    0.000    0.000    0.000    0.000 options.py:66(__init__)
        3    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 request.py:762(ProxyHandler)
        5    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
        3    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 driver_finder.py:36(__init__)
        1    0.000    0.000    0.000    0.000 locks.py:451(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        1    0.000    0.000    0.000    0.000 sessions.py:106(SessionRedirectMixin)
        1    0.000    0.000    0.000    0.000 config.py:20(wdm_local)
        1    0.000    0.000    0.000    0.000 browser.py:177(Browser)
        1    0.000    0.000    0.000    0.000 exceptions.py:84(MaxRetryError)
        1    0.000    0.000    0.000    0.000 __init__.py:324(FileHash)
        1    0.000    0.000    0.000    0.000 idna.py:272(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 firefox_binary.py:30(FirefoxBinary)
        1    0.000    0.000    0.000    0.000 browsing_context.py:281(UserPromptClosedParams)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 request.py:396(OpenerDirector)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1290(_cookies_for_request)
        1    0.000    0.000    0.000    0.000 platform.py:865(_Processor)
        3    0.000    0.000    0.000    0.000 _collections.py:187(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:74(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 script.py:186(RealmCreated)
       11    0.000    0.000    0.000    0.000 options.py:44(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:432(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 runners.py:20(Runner)
        1    0.000    0.000    0.000    0.000 header.py:175(Header)
        1    0.000    0.000    0.131    0.131 webdriver.py:585(page_source)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 mobile.py:21(_ConnectionType)
        1    0.000    0.000    0.000    0.000 __init__.py:554(Formatter)
        1    0.000    0.000    0.000    0.000 abc.py:28(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:845(_Tellable)
        1    0.000    0.000    0.000    0.000 request.py:1450(FileHandler)
        1    0.000    0.000    0.000    0.000 _structures.py:35(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 __init__.py:1189(FileHandler)
        1    0.000    0.000    0.000    0.000 minidom.py:967(Childless)
        1    0.000    0.000    0.000    0.000 browsing_context.py:223(UserPromptOpenedParams)
        1    0.000    0.000    0.000    0.000 script_key.py:21(ScriptKey)
        1    0.000    0.000    0.000    0.000 connectionpool.py:963(HTTPSConnectionPool)
        1    0.000    0.000    0.000    0.000 driver_finder.py:28(DriverFinder)
        8    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x109065800}
        5    0.000    0.000    0.000    0.000 typing.py:1127(_is_typevar_like)
        1    0.000    0.000    0.000    0.000 driver.py:7(__init__)
        1    0.000    0.000    0.000    0.000 _functools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 manager.py:7(DriverManager)
        1    0.000    0.000    0.000    0.000 __init__.py:1210(_ZipWriteFile)
       10    0.000    0.000    0.000    0.000 proxy.py:59(__init__)
        1    0.000    0.000    0.000    0.000 account.py:27(_AccountDescriptor)
        2    0.000    0.000    0.000    0.000 sessions.py:91(merge_hooks)
        1    0.000    0.000    0.000    0.000 exceptions.py:16(ParserRejectedMarkup)
        1    0.000    0.000    0.000    0.000 certs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:98(StaleElementReferenceException)
        1    0.000    0.000    0.000    0.000 _meta.py:47(SimplePath)
        1    0.000    0.000    0.000    0.000 locator_converter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:518(deprecated)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:369(DOMImplementationLS)
        1    0.000    0.000    0.000    0.000 request.py:2395(ftpwrapper)
        1    0.000    0.000    0.000    0.000 minidom.py:1008(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 ssl.py:185(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 structures.py:86(__init__)
        1    0.000    0.000    0.000    0.000 models.py:245(CharsetMatches)
        4    0.000    0.000    0.000    0.000 enum.py:1244(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_256}
        1    0.000    0.000    0.000    0.000 _parseaddr.py:214(AddrlistClass)
        6    0.000    0.000    0.000    0.000 utils.py:214(<genexpr>)
        2    0.000    0.000    0.000    0.000 parser.py:45(start)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
       12    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 ssl.py:555(options)
        2    0.000    0.000    0.000    0.000 utils.py:881(default_user_agent)
        1    0.000    0.000    0.000    0.000 auth.py:99(HTTPProxyAuth)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 tarfile.py:729(AbsolutePathError)
        1    0.000    0.000    0.000    0.000 typing.py:2104(__instancecheck__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        2    0.000    0.000    0.000    0.000 _internal_utils.py:38(unicode_is_ascii)
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
        1    0.000    0.000    0.000    0.000 contextlib.py:309(asynccontextmanager)
        1    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.000    0.000 selectors.py:281(SelectSelector)
        1    0.000    0.000    0.000    0.000 calendar.py:46(__getattr__)
        6    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        4    0.000    0.000    0.000    0.000 options.py:484(add_argument)
        1    0.000    0.000    0.000    0.000 events.py:666(BaseDefaultEventLoopPolicy)
        1    0.000    0.000    0.002    0.002 _adapters.py:149(_native)
        1    0.000    0.000    0.000    0.000 main.py:297(_is_debugger)
        1    0.000    0.000    0.000    0.000 css_types.py:183(Selector)
        1    0.000    0.000    0.000    0.000 minicompat.py:74(EmptyNodeList)
        8    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        3    0.000    0.000    0.000    0.000 formatter.py:221(__init__)
        2    0.000    0.000    0.000    0.000 inspect.py:2135(_signature_is_functionlike)
        1    0.000    0.000    0.000    0.000 css_types.py:97(ImmutableDict)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_resolve_filename)
        1    0.000    0.000    0.001    0.001 _strptime.py:381(compile)
        1    0.000    0.000    0.000    0.000 events.py:171(AbstractServer)
        1    0.000    0.000    0.000    0.000 __meta__.py:40(Version)
        1    0.000    0.000    0.000    0.000 ssl.py:227(_TLSMessageType)
        1    0.000    0.000    0.000    0.000 element.py:1466(ProcessingInstruction)
        4    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 exceptions.py:324(HeaderParsingError)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 events.py:29(Handle)
        1    0.000    0.000    0.000    0.000 encoder.py:74(JSONEncoder)
        1    0.000    0.000    0.000    0.000 ssl.py:559(options)
        1    0.000    0.000    0.000    0.000 threading.py:141(_RLock)
        1    0.000    0.000    0.000    0.000 subprocess.py:169(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 filter.py:211(MatchRule)
        5    0.000    0.000    0.000    0.000 response.py:684(data)
        1    0.000    0.000    0.000    0.000 exceptions.py:160(ElementNotVisibleException)
        2    0.000    0.000    0.000    0.000 main.py:52(_get_stream)
        1    0.000    0.000    0.000    0.000 header.py:408(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 _app.py:132(WrappedDispatcher)
        1    0.000    0.000    0.000    0.000 _collections.py:27(Pair)
        1    0.000    0.000    0.000    0.000 transports.py:253(_FlowControlMixin)
        1    0.000    0.000    0.000    0.000 transports.py:9(BaseTransport)
        1    0.000    0.000    0.000    0.000 _adapters.py:81(ChildPath)
        1    0.000    0.000    0.000    0.000 chrome.py:11(__init__)
        1    0.000    0.000    0.000    0.000 webdriver.py:1144(file_detector)
        1    0.000    0.000    0.000    0.000 threading.py:592(__init__)
        1    0.000    0.000    0.000    0.000 exceptions.py:264(ElementClickInterceptedException)
        1    0.000    0.000    0.000    0.000 _local.py:166(__fspath__)
        5    0.000    0.000    0.000    0.000 poolmanager.py:412(_proxy_requires_url_absolute_form)
        1    0.000    0.000    0.000    0.000 ipaddress.py:563(_BaseAddress)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:258(DOMInputSource)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:997(exec_module)
        1    0.000    0.000    0.000    0.000 tarfile.py:330(_Stream)
        1    0.000    0.000    0.000    0.000 _parser.py:1013(addgroup)
        1    0.000    0.000    0.000    0.000 script.py:209(RealmDestroyed)
        1    0.000    0.000    0.000    0.000 parse.py:361(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 __init__.py:86(TreeBuilderRegistry)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:12(Options)
        2    0.000    0.000    0.000    0.000 request.py:352(get_method)
